oui,company_name,address1,address2,country
cc:e1:94,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
78:8c:b5,TP-Link Corporation Limited,"Room 901,9/F.New East Ocean Centre, 9 Science Museum Road",Tsim Sha Tsui  Kowloon  999077,HK
28:8a:1c,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
84:b5:9c,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
5c:45:27,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
ec:3e:f7,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
20:4e:71,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
d4:04:ff,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
00:21:59,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
00:23:9c,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
50:c5:8d,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
28:c0:da,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
84:c1:c1,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
7c:e2:ca,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
48:81:4e,"E&M SOLUTION CO,.Ltd","#813-ho, 555, Byeolmang-ro",Ansan-si  Danwon-gu  15434,KR
7c:4d:8f,HP Inc.,10300 Energy Dr,Spring  TX  77389,US
9c:cb:f7,"CLOUD STAR TECHNOLOGY CO., LTD.","13F.-1, No. 167, Wenqing Rd  Guishan Dist",Taoyuan City  Taoyuan  333613,TW
74:d5:58,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD","NO.18 HAIBIN ROAD,",DONG GUAN  GUANG DONG  523860,CN
b8:ea:98,Xiaomi Communications Co Ltd,"#019, 9th Floor, Building 6, 33 Xi'erqi Middle Road",Beijing  Haidian District  100085,CN
10:c4:ca,"HUMAX Co., Ltd.","HUMAX Village, 216, Hwangsaeul-ro, Bu",Seongnam-si  Gyeonggi-do  463-875,KR
f4:64:12,Sony Interactive Entertainment Inc.,1-7-1 Konan,Minato-ku  Tokyo  108-0075,JP
3c:f9:f0,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
68:77:da,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
88:58:be,kuosheng.com,"Room 103, Building 15 of Headquarters Center, No. 555, North Panyu Ave",Guangzhou  Guangdong  511493,CN
e4:5d:37,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
94:f7:ad,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
78:4f:9b,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
88:d9:8f,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
78:50:7c,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
f0:7c:c7,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
ac:80:0a,Sony Corporation,Sony City Osaki 2-10-1,Shinagawa-ku   Tokyo  141-8610,JP
58:c9:35,"Chiun Mai Communication System, Inc","No.4, Minsheng St., Tucheng District",New Taipei City    23678,TW
e0:30:f9,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
4c:73:4f,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
d4:5a:3f,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
04:69:8f,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
00:05:85,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
88:90:09,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
00:cc:34,Juniper Networks,1133 Innovation Way,Sunnyvale  CA  94089,US
1c:3b:62,HMD Global Oy,Bertel Jungin aukio 9,Espoo    02600,FI
a4:a5:28,"Sichuan Tianyi Comheart Telecom Co.,LTD","No.198,First Section,Snow Mountain Avenue, Jinyuan Town, Dayi County",Chengdu  Sichuan  611330,CN
e8:78:ee,"New H3C Technologies Co., Ltd","466 Changhe Road, Binjiang District",Hangzhou  Zhejiang  310052,CN
ec:a7:ad,"Barrot Technology Co.,Ltd.","A1009,Block A,Jia Hua Building,No.9 Shangdi 3rd Street,Haidian District,Beijing",beijing  beijing  100000,CN
00:30:2b,Inalp Solutions AG,Badenerstrasse 13,Brugg    5200,CH
74:73:b4,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
a4:fc:14,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
a8:1a:f1,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
70:58:46,Trig Avionics Limited,Heriot Watt Research Park,Edinburgh    EH14 4AP,GB
08:91:a3,Amazon Technologies Inc.,P.O Box 8102,Reno  NV  89507,US
0c:d9:23,GOCLOUD Networks(GAOKE Networks),"Room 5-301-A02, No. 3000,  Longdong Road",Pudong  Shanghai  201203,CN
44:db:d2,"YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,LTD.","309, 3th Floor, No.16, Yun Ding North Road, Huli District",xiamen  Fujian  361015,CN
f0:74:8d,"Ruijie Networks Co.,LTD","No. 2, 7th floor, xingwangruijie, haixi hi-tech industrial park, high-tech zone, fuzhou city",Fuzhou  Fujian  350002,CN
cc:08:fa,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
90:9b:6f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
e0:dc:a0,"Siemens Industrial Automation Products Ltd., Chengdu",Tianyuan Road 99,Cheng Du  Si Chuan  611731,CN
9c:db:af,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
0c:2e:57,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
e8:d7:75,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
84:39:8f,"Fortinet, Inc.",899 Kifer Road,Sunnyvale    94086,US
98:0c:33,Silicon Laboratories,7000 W. William Cannon Dr.,Austin  TX  78735,US
b4:ed:d5,"Quectel Wireless Solutions Co.,Ltd.","7th Floor, Hongye Building, No.1801 Hongmei Road, Xuhui District",Shanghai    200233,CN
5c:64:f1,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
90:b4:dd,Private,,B8-38-EF   (hex)		ADVA Optical Networking Ltd.,B838EF     (base 16)		ADVA Optical Networking Ltd.
64:ec:65,"vivo Mobile Communication Co., Ltd.","No.1, vivo Road, Chang'an",Dongguan  Guangdong  523860,CN
f4:24:62,"Selcom Electronics (Shanghai) Co., Ltd","A7/A24 No.5399, Waiqingsong Road, Qing Pu",Shanghai  Shanghai  201707,CN
f4:a1:7f,Marquardt Electronics Technology (Shanghai) Co.Ltd,"No. 650 Qingda Road, Heqing Industrial Zone, Shanghai",Shanghai    201201,CN
48:bc:e1,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
f8:3c:80,"MITSUMI ELECTRIC CO.,LTD.","2-11-2, Tsurumaki",Tama-shi  Tokyo  206-8567,JP
d8:3a:dd,Raspberry Pi Trading Ltd,"Maurice Wilkes Building, Cowley Road",Cambridge    CB4 0DS,GB
70:f8:ae,Microsoft Corporation,One Microsoft Way,REDMOND  WA  98052,US
00:0f:2a,Cableware Electronics,1702 Western Ave.,Las Vegas  Nevada  89102,US
2c:d1:c6,"Murata Manufacturing Co., Ltd.","1-10-1, Higashikotari",Nagaokakyo-shi  Kyoto  617-8555,JP
08:42:18,Asyril SA,Z.I. du Vivier 22,Villaz-St-Pierre   Fribourg  1690,CH
d8:5b:22,"Shenzhen Hohunet Technology Co., Ltd","8th floor, block a, Huahan technology building, No.16, Langshan Road, North District, Science Park, Nanshan District, Shenzhen",Shenzhen  Gongdong  518000,CN
8c:79:09,"Aruba, a Hewlett Packard Enterprise Company",3333 Scott Blvd,Santa Clara  CA  95054,US
d0:d0:03,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu",Suwon  Gyeonggi-Do  16677,KR
5c:76:d5,Nokia,600 March Road,Kanata  Ontario  K2K 2E6,CA
8c:7a:00,Nokia,600 March Road,Kanata  Ontario  K2K 2E6,CA
b8:5c:ee,"Baidu Online Network Technology (Beijing) Co., Ltd","Baidu Campus, No.10 Shangdi 10th Street, Haidian District",Beijing    100085,CN
28:b5:e8,Texas Instruments,12500 TI Blvd,Dallas  TX  75243,US
08:c3:b3,"TCL King Electrical Appliances(Huizhou)Co.,Ltd","B Area, 10th floor, TCL multimedia Building, TCL International E City, #1001 Zhonshanyuan road,Shenzhen",guangdong  China  518058,CN
20:45:69,ITEL MOBILE LIMITED,"RM B3 & B4 BLOCK B, KO FAI INDUSTRIAL BUILDING  NO.7 KO FAI ROAD, YAU TONG, KLN, H.K",Hong Kong  KOWLOON  999077,HK
d4:63:52,Vutility Inc.,126 W Sego Lily Ste 150,Sandy  UT  84070,US
50:5a:65,AzureWave Technology Inc.,"8F., No. 94, Baozhong Rd., Xindian Dist.",New Taipei City    23144,TW
c4:a5:59,IEEE Registration Authority,445 Hoes Lane,Piscataway  NJ  08554,US
bc:64:d9,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD","NO.18 HAIBIN ROAD,",DONG GUAN  GUANG DONG  523860,CN
2c:ab:33,Texas Instruments,12500 TI Blvd,Dallas  TX  75243,US
dc:ac:6f,Everytale Inc,2093 Philadelphia Pike #2211,Claymont  DE  19703,US
f4:15:32,"PETAiO (NanJing), Inc.","17 / F, block A, Weien building, No. 73 Huachuang Road, Yan Chuang Park, Jiang Bei New Area",Nanjing  Jiangsu  211800,CN
30:1f:48,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
7c:c7:4a,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road,Wuhan  Hubei  430074,CN
38:fc:34,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone",Dongguan  Guangdong  523808,CN
3c:f6:92,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone",Dongguan  Guangdong  523808,CN
94:0e:e7,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
a8:b2:71,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
64:05:e4,"ALPSALPINE CO,.LTD",nishida 6-1,kakuda-City  Miyagi-Pref  981-1595,JP
6c:0c:9a,Amazon Technologies Inc.,P.O Box 8102,Reno  NV  89507,US
cc:00:f1,Sagemcom Broadband SAS,"250, route de l'Empereur",Rueil Malmaison Cedex  hauts de seine  92848,FR
30:82:16,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
c4:a0:52,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza,Chicago  IL  60654,US
84:90:0a,Arcadyan Corporation,"No.8, Sec.2, Guangfu Rd.",Hsinchu City  Hsinchu  30071,TW
78:76:89,eero inc.,660 3rd Street,San Francisco  CA  94107,US
48:77:06,NXP Semiconductor (Tianjin) LTD.,"No.15 Xinghua Avenue, Xiqing Economic Development Area",Tianjin    300385,CN
0c:cc:47,IEEE Registration Authority,445 Hoes Lane,Piscataway  NJ  08554,US
5c:3e:06,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
c8:28:e5,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
8c:d0:b2,"Beijing Xiaomi Mobile Software Co., Ltd","The Rainbow City Office Building, 68 Qinghe Middle Street Haidian District",Beijing  Beijing  100085,CN
b0:fc:88,Sagemcom Broadband SAS,"250, route de l'Empereur",Rueil Malmaison Cedex  hauts de seine  92848,FR
34:87:3d,"Quectel Wireless Solutions Co.,Ltd.","RM501,Building 13,No.99 TianZhou Road,Xuhui District,Shanghai,China",Shanghai  Shanghai  200233,CN
c4:41:37,"Quectel Wireless Solutions Co.,Ltd.","7th Floor, Hongye Building, No.1801 Hongmei Road, Xuhui District",Shanghai    200233,CN
d8:21:da,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,"NO.8 Tangzhuang Road,Suzhou Industrial Park,Su ZhouCity,JiangSu Province,China",Suzhou    215021,CN
08:f1:b3,Cisco Meraki,500 Terry A. Francois Blvd,San Francisco    94158,US
bc:e8:fa,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD","NO.18 HAIBIN ROAD,",DONG GUAN  GUANG DONG  523860,CN
10:d6:80,Tendyron Corporation,"Tendyron Building,Zhongguancun NO.1 Park,Beiqing Road,Haidian District,Beijing,China",Beijing    100000,CN
78:49:46,"Cambridge Mobile Telematics, Inc.","One Broadway, 14th Floor",Cambridge  MA  02142,US
f4:1a:9c,Xiaomi Communications Co Ltd,"#019, 9th Floor, Building 6, 33 Xi'erqi Middle Road",Beijing  Haidian District  100085,CN
00:3e:73,"Mist Systems, Inc.","1601 South De Anza Blvd, Suite 248",Cupertino  CA  95014,US
0c:fc:18,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
80:76:c2,"GD Midea Air-Conditioning Equipment Co.,Ltd.","Midea Global Innovation Center,Beijiao Town,Shunde",Foshan  Guangdong  528311,CN
f0:4a:3d,Bosch Thermotechnik GmbH,Sophienstraße 30-32,Wetzlar    35576,DE
94:1f:a2,"Wuhan YuXin Semiconductor Co., Ltd.","15F Haida Innovation Plaza, No. 66 of Chuangye Road, Donghu New Technology Development Zone",Wuhan  Hubei  430074,CN
6c:d1:99,"vivo Mobile Communication Co., Ltd.","No.1, vivo Road, Chang'an",Dongguan  Guangdong  523860,CN
a0:a0:01,"Aruba, a Hewlett Packard Enterprise Company",3333 Scott Blvd,Santa Clara  CA  95054,US
b4:9d:fd,"Shenzhen SDMC Technology CO.,Ltd.","Room 1022, Floor 10, Building A, Customs Building, No. 2, Xin'an 3rd Road, Dalang Community, Xin'an Street, Bao'an District",Shenzhen  GUANGDONG  518101,CN
80:ab:4d,Nokia Solutions and Networks GmbH & Co. KG,Werinherstrasse 91,München  Bavaria  D-81541,DE
4c:ba:7d,"Gemtek Technology Co., Ltd.",No.15-1 Zhonghua Road,Hukou  Hsinchu  30352,TW
00:1a:eb,Allied Telesis K.K.,No.2 TOC Bldg.,Shinagawa-ku  Tokyo  141-0031,JP
dc:06:82,Accessia Technology Ltd.,"Boundary House, Cricket Field Rd",Uxbridge    UB8 1QG,GB
44:d2:67,Snorble,PO Box 40,Skillman  NJ  08558,US
b0:bc:7a,Harman/Becker Automotive Systems GmbH,Becker-Göring-Straße 16,Karlsbad  Baden-Württemberg  76307,DE
f0:22:1d,IEEE Registration Authority,445 Hoes Lane,Piscataway  NJ  08554,US
9c:54:40,ChengDu TD Tech,"C3 floor, software park, No. 219, Tianhua Second Road","Chengdu  Tianfu Avenue, high tech Zone  610041",CN
50:26:ef,"Murata Manufacturing Co., Ltd.","1-10-1, Higashikotari",Nagaokakyo-shi  Kyoto  617-8555,JP
80:f7:a6,"Shenzhen C-Data Technology Co., Ltd.","#601, Fl6, Bldg F, No.1008  Yangguang Community, Xili, Nanshan",Shenzhen  Guangdong  518055,CN
74:05:7c,Qorvo International Pte. Ltd.,1 Changi Business Park Avenue 1,#04-01    486058,SG
d0:40:be,NPO RPS LLC,"Internal territory of the urban settlement of Mosrentgen, the settlement of the Mosrentgen factory, building 1/10, office 206",Moscow    108820,RU
f4:4d:ad,Cable Matters Inc.,"153 Northboro Road, Suite 5",Southborough  MA  01772,US
fc:33:57,"KAGA FEI Co., Ltd.","100-45, Shinyokohama 2-Chome",Kohoku-Ku Yokohama-Shi  Kanagawa  222-8508,JP
50:02:38,"Nokia Shanghai Bell Co., Ltd.","No.388 Ning Qiao Road,Jin Qiao Pudong Shanghai",Shanghai     201206,CN
ac:ad:4b,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
a8:16:9d,"Hui Zhou Gaoshengda Technology Co.,LTD","No.2,Jin-da Road,Huinan Industrial Park",Hui Zhou  Guangdong  516025,CN
44:49:88,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3",Kulim  Kedah  09000,MY
fc:91:89,"Sichuan Tianyi Comheart Telecom Co.,LTD","No.198,First Section,Snow Mountain Avenue, Jinyuan Town, Dayi County",Chengdu  Sichuan  611330,CN
f8:f0:c5,"Suzhou Kuhan Information Technologies Co.,Ltd.","4F?A5F, SISPARK Building 17, Industrial Park District, Suzhou",Suzhou  Jiangsu  215028,CN
